store_id_date,reserve_visitors,diff_day,air_store_id,visit_date
air_36429b5ca4407b3e_2017-01-23,2,0,air_36429b5ca4407b3e,2017-01-23
air_36429b5ca4407b3e_2017-01-24,8,1,air_36429b5ca4407b3e,2017-01-24
air_36429b5ca4407b3e_2017-01-26,4,5,air_36429b5ca4407b3e,2017-01-26
air_36429b5ca4407b3e_2017-01-27,22,13,air_36429b5ca4407b3e,2017-01-27
air_36429b5ca4407b3e_2017-01-28,36,82,air_36429b5ca4407b3e,2017-01-28
air_36429b5ca4407b3e_2017-01-29,2,0,air_36429b5ca4407b3e,2017-01-29
air_36429b5ca4407b3e_2017-01-30,12,1,air_36429b5ca4407b3e,2017-01-30
air_36429b5ca4407b3e_2017-01-31,6,21,air_36429b5ca4407b3e,2017-01-31
air_36429b5ca4407b3e_2017-02-02,2,0,air_36429b5ca4407b3e,2017-02-02
air_36429b5ca4407b3e_2017-02-03,32,25,air_36429b5ca4407b3e,2017-02-03
air_36429b5ca4407b3e_2017-02-04,29,55,air_36429b5ca4407b3e,2017-02-04
air_36429b5ca4407b3e_2017-02-05,4,13,air_36429b5ca4407b3e,2017-02-05
air_36429b5ca4407b3e_2017-02-06,13,13,air_36429b5ca4407b3e,2017-02-06
air_36429b5ca4407b3e_2017-02-07,2,0,air_36429b5ca4407b3e,2017-02-07
air_36429b5ca4407b3e_2017-02-09,12,7,air_36429b5ca4407b3e,2017-02-09
air_36429b5ca4407b3e_2017-02-10,8,10,air_36429b5ca4407b3e,2017-02-10
air_36429b5ca4407b3e_2017-02-11,11,28,air_36429b5ca4407b3e,2017-02-11
air_36429b5ca4407b3e_2017-02-12,7,1,air_36429b5ca4407b3e,2017-02-12
air_36429b5ca4407b3e_2017-02-13,2,5,air_36429b5ca4407b3e,2017-02-13
air_36429b5ca4407b3e_2017-02-14,8,27,air_36429b5ca4407b3e,2017-02-14
air_36429b5ca4407b3e_2017-02-16,10,7,air_36429b5ca4407b3e,2017-02-16
air_36429b5ca4407b3e_2017-02-17,9,0,air_36429b5ca4407b3e,2017-02-17
air_36429b5ca4407b3e_2017-02-18,42,87,air_36429b5ca4407b3e,2017-02-18
air_36429b5ca4407b3e_2017-02-19,16,18,air_36429b5ca4407b3e,2017-02-19
air_36429b5ca4407b3e_2017-02-20,7,0,air_36429b5ca4407b3e,2017-02-20
air_36429b5ca4407b3e_2017-02-21,22,27,air_36429b5ca4407b3e,2017-02-21
air_36429b5ca4407b3e_2017-02-23,22,11,air_36429b5ca4407b3e,2017-02-23
air_36429b5ca4407b3e_2017-02-24,31,19,air_36429b5ca4407b3e,2017-02-24
air_36429b5ca4407b3e_2017-02-25,22,16,air_36429b5ca4407b3e,2017-02-25
air_36429b5ca4407b3e_2017-02-26,17,3,air_36429b5ca4407b3e,2017-02-26
air_36429b5ca4407b3e_2017-02-27,9,8,air_36429b5ca4407b3e,2017-02-27
air_36429b5ca4407b3e_2017-03-02,6,16,air_36429b5ca4407b3e,2017-03-02
air_36429b5ca4407b3e_2017-03-03,19,5,air_36429b5ca4407b3e,2017-03-03
air_36429b5ca4407b3e_2017-03-04,24,29,air_36429b5ca4407b3e,2017-03-04
air_36429b5ca4407b3e_2017-03-05,18,31,air_36429b5ca4407b3e,2017-03-05
air_36429b5ca4407b3e_2017-03-07,36,3,air_36429b5ca4407b3e,2017-03-07
air_36429b5ca4407b3e_2017-03-09,33,19,air_36429b5ca4407b3e,2017-03-09
air_36429b5ca4407b3e_2017-03-10,23,38,air_36429b5ca4407b3e,2017-03-10
air_36429b5ca4407b3e_2017-03-11,16,15,air_36429b5ca4407b3e,2017-03-11
air_36429b5ca4407b3e_2017-03-12,5,0,air_36429b5ca4407b3e,2017-03-12
air_36429b5ca4407b3e_2017-03-13,13,17,air_36429b5ca4407b3e,2017-03-13
air_36429b5ca4407b3e_2017-03-14,12,14,air_36429b5ca4407b3e,2017-03-14
air_36429b5ca4407b3e_2017-03-16,6,1,air_36429b5ca4407b3e,2017-03-16
air_36429b5ca4407b3e_2017-03-17,36,25,air_36429b5ca4407b3e,2017-03-17
air_36429b5ca4407b3e_2017-03-18,21,11,air_36429b5ca4407b3e,2017-03-18
air_36429b5ca4407b3e_2017-03-19,32,52,air_36429b5ca4407b3e,2017-03-19
air_36429b5ca4407b3e_2017-03-20,6,16,air_36429b5ca4407b3e,2017-03-20
air_36429b5ca4407b3e_2017-03-21,8,17,air_36429b5ca4407b3e,2017-03-21
air_36429b5ca4407b3e_2017-03-23,24,24,air_36429b5ca4407b3e,2017-03-23
air_36429b5ca4407b3e_2017-03-24,32,25,air_36429b5ca4407b3e,2017-03-24
air_36429b5ca4407b3e_2017-03-25,26,55,air_36429b5ca4407b3e,2017-03-25
air_36429b5ca4407b3e_2017-03-26,5,1,air_36429b5ca4407b3e,2017-03-26
air_36429b5ca4407b3e_2017-03-27,18,30,air_36429b5ca4407b3e,2017-03-27
air_36429b5ca4407b3e_2017-03-28,7,4,air_36429b5ca4407b3e,2017-03-28
air_36429b5ca4407b3e_2017-03-30,3,0,air_36429b5ca4407b3e,2017-03-30
air_36429b5ca4407b3e_2017-03-31,16,7,air_36429b5ca4407b3e,2017-03-31
air_36429b5ca4407b3e_2017-04-01,12,14,air_36429b5ca4407b3e,2017-04-01
air_36429b5ca4407b3e_2017-04-02,15,19,air_36429b5ca4407b3e,2017-04-02
air_36429b5ca4407b3e_2017-04-04,16,3,air_36429b5ca4407b3e,2017-04-04
air_36429b5ca4407b3e_2017-04-07,17,2,air_36429b5ca4407b3e,2017-04-07
air_36429b5ca4407b3e_2017-04-08,18,32,air_36429b5ca4407b3e,2017-04-08
air_36429b5ca4407b3e_2017-04-09,12,3,air_36429b5ca4407b3e,2017-04-09
air_36429b5ca4407b3e_2017-04-10,8,0,air_36429b5ca4407b3e,2017-04-10
air_36429b5ca4407b3e_2017-04-11,2,0,air_36429b5ca4407b3e,2017-04-11
air_36429b5ca4407b3e_2017-04-13,8,8,air_36429b5ca4407b3e,2017-04-13
air_36429b5ca4407b3e_2017-04-14,31,16,air_36429b5ca4407b3e,2017-04-14
air_36429b5ca4407b3e_2017-04-15,23,41,air_36429b5ca4407b3e,2017-04-15
air_36429b5ca4407b3e_2017-04-16,7,5,air_36429b5ca4407b3e,2017-04-16
air_36429b5ca4407b3e_2017-04-17,6,3,air_36429b5ca4407b3e,2017-04-17
air_36429b5ca4407b3e_2017-04-18,3,11,air_36429b5ca4407b3e,2017-04-18
air_36429b5ca4407b3e_2017-04-21,34,46,air_36429b5ca4407b3e,2017-04-21
air_36429b5ca4407b3e_2017-04-23,32,12,air_36429b5ca4407b3e,2017-04-23
air_36429b5ca4407b3e_2017-04-28,17,30,air_36429b5ca4407b3e,2017-04-28
air_36429b5ca4407b3e_2017-04-29,5,24,air_36429b5ca4407b3e,2017-04-29
air_36429b5ca4407b3e_2017-05-04,4,28,air_36429b5ca4407b3e,2017-05-04
air_36429b5ca4407b3e_2017-05-20,3,28,air_36429b5ca4407b3e,2017-05-20
air_37189c92b6c761ec_2016-01-02,20,0,air_37189c92b6c761ec,2016-01-02
air_37189c92b6c761ec_2016-01-03,4,1,air_37189c92b6c761ec,2016-01-03
air_37189c92b6c761ec_2016-01-06,4,1,air_37189c92b6c761ec,2016-01-06
air_37189c92b6c761ec_2016-01-09,25,7,air_37189c92b6c761ec,2016-01-09
air_37189c92b6c761ec_2016-01-10,6,0,air_37189c92b6c761ec,2016-01-10
air_37189c92b6c761ec_2016-01-12,2,1,air_37189c92b6c761ec,2016-01-12
air_37189c92b6c761ec_2016-01-13,2,8,air_37189c92b6c761ec,2016-01-13
air_37189c92b6c761ec_2016-01-15,3,2,air_37189c92b6c761ec,2016-01-15
air_37189c92b6c761ec_2016-01-16,9,9,air_37189c92b6c761ec,2016-01-16
air_37189c92b6c761ec_2016-01-24,2,4,air_37189c92b6c761ec,2016-01-24
air_37189c92b6c761ec_2016-01-28,2,0,air_37189c92b6c761ec,2016-01-28
air_37189c92b6c761ec_2016-01-29,4,4,air_37189c92b6c761ec,2016-01-29
air_37189c92b6c761ec_2016-01-30,2,0,air_37189c92b6c761ec,2016-01-30
air_37189c92b6c761ec_2016-02-02,3,8,air_37189c92b6c761ec,2016-02-02
air_37189c92b6c761ec_2016-02-03,3,4,air_37189c92b6c761ec,2016-02-03
air_37189c92b6c761ec_2016-02-05,3,7,air_37189c92b6c761ec,2016-02-05
air_37189c92b6c761ec_2016-02-06,9,8,air_37189c92b6c761ec,2016-02-06
air_37189c92b6c761ec_2016-02-07,2,0,air_37189c92b6c761ec,2016-02-07
air_37189c92b6c761ec_2016-02-08,9,1,air_37189c92b6c761ec,2016-02-08
air_37189c92b6c761ec_2016-02-09,7,1,air_37189c92b6c761ec,2016-02-09
air_37189c92b6c761ec_2016-02-10,19,15,air_37189c92b6c761ec,2016-02-10
air_37189c92b6c761ec_2016-02-12,4,0,air_37189c92b6c761ec,2016-02-12
air_37189c92b6c761ec_2016-02-13,2,11,air_37189c92b6c761ec,2016-02-13
air_37189c92b6c761ec_2016-02-19,2,3,air_37189c92b6c761ec,2016-02-19
air_37189c92b6c761ec_2016-02-20,18,44,air_37189c92b6c761ec,2016-02-20
air_37189c92b6c761ec_2016-02-21,4,2,air_37189c92b6c761ec,2016-02-21
air_37189c92b6c761ec_2016-02-26,16,6,air_37189c92b6c761ec,2016-02-26
air_37189c92b6c761ec_2016-02-27,11,21,air_37189c92b6c761ec,2016-02-27
air_37189c92b6c761ec_2016-02-28,3,1,air_37189c92b6c761ec,2016-02-28
air_37189c92b6c761ec_2016-03-01,13,5,air_37189c92b6c761ec,2016-03-01
air_37189c92b6c761ec_2016-03-02,16,9,air_37189c92b6c761ec,2016-03-02
air_37189c92b6c761ec_2016-03-11,3,1,air_37189c92b6c761ec,2016-03-11
air_37189c92b6c761ec_2016-03-12,6,2,air_37189c92b6c761ec,2016-03-12
air_37189c92b6c761ec_2016-03-14,4,3,air_37189c92b6c761ec,2016-03-14
air_37189c92b6c761ec_2016-03-18,2,11,air_37189c92b6c761ec,2016-03-18
air_37189c92b6c761ec_2016-03-19,4,37,air_37189c92b6c761ec,2016-03-19
air_37189c92b6c761ec_2016-03-20,3,0,air_37189c92b6c761ec,2016-03-20
air_37189c92b6c761ec_2016-03-21,2,2,air_37189c92b6c761ec,2016-03-21
air_37189c92b6c761ec_2016-03-23,7,19,air_37189c92b6c761ec,2016-03-23
air_37189c92b6c761ec_2016-03-24,18,8,air_37189c92b6c761ec,2016-03-24
air_37189c92b6c761ec_2016-03-28,2,0,air_37189c92b6c761ec,2016-03-28
air_37189c92b6c761ec_2016-03-30,9,26,air_37189c92b6c761ec,2016-03-30
air_37189c92b6c761ec_2016-04-01,3,7,air_37189c92b6c761ec,2016-04-01
air_37189c92b6c761ec_2016-04-02,16,14,air_37189c92b6c761ec,2016-04-02
air_37189c92b6c761ec_2016-04-08,26,5,air_37189c92b6c761ec,2016-04-08
air_37189c92b6c761ec_2016-04-12,10,29,air_37189c92b6c761ec,2016-04-12
air_37189c92b6c761ec_2016-04-15,19,21,air_37189c92b6c761ec,2016-04-15
air_37189c92b6c761ec_2016-04-19,3,10,air_37189c92b6c761ec,2016-04-19
air_37189c92b6c761ec_2016-04-22,10,8,air_37189c92b6c761ec,2016-04-22
air_37189c92b6c761ec_2016-04-24,8,4,air_37189c92b6c761ec,2016-04-24
air_37189c92b6c761ec_2016-04-27,3,1,air_37189c92b6c761ec,2016-04-27
air_37189c92b6c761ec_2016-04-29,6,6,air_37189c92b6c761ec,2016-04-29
air_37189c92b6c761ec_2016-04-30,12,12,air_37189c92b6c761ec,2016-04-30
air_37189c92b6c761ec_2016-05-01,6,2,air_37189c92b6c761ec,2016-05-01
air_37189c92b6c761ec_2016-05-04,2,0,air_37189c92b6c761ec,2016-05-04
air_37189c92b6c761ec_2016-05-07,2,12,air_37189c92b6c761ec,2016-05-07
air_37189c92b6c761ec_2016-05-09,5,13,air_37189c92b6c761ec,2016-05-09
air_37189c92b6c761ec_2016-05-21,2,1,air_37189c92b6c761ec,2016-05-21
air_37189c92b6c761ec_2016-05-24,6,1,air_37189c92b6c761ec,2016-05-24
air_37189c92b6c761ec_2016-05-27,8,26,air_37189c92b6c761ec,2016-05-27
air_37189c92b6c761ec_2016-05-28,9,1,air_37189c92b6c761ec,2016-05-28
air_37189c92b6c761ec_2016-06-03,4,5,air_37189c92b6c761ec,2016-06-03
air_37189c92b6c761ec_2016-06-04,4,26,air_37189c92b6c761ec,2016-06-04
air_37189c92b6c761ec_2016-06-10,26,16,air_37189c92b6c761ec,2016-06-10
air_37189c92b6c761ec_2016-06-14,3,6,air_37189c92b6c761ec,2016-06-14
air_37189c92b6c761ec_2016-06-15,3,6,air_37189c92b6c761ec,2016-06-15
air_37189c92b6c761ec_2016-06-16,4,0,air_37189c92b6c761ec,2016-06-16
air_37189c92b6c761ec_2016-06-17,4,6,air_37189c92b6c761ec,2016-06-17
air_37189c92b6c761ec_2016-06-18,12,5,air_37189c92b6c761ec,2016-06-18
air_37189c92b6c761ec_2016-06-24,2,0,air_37189c92b6c761ec,2016-06-24
air_37189c92b6c761ec_2016-06-25,14,15,air_37189c92b6c761ec,2016-06-25
air_37189c92b6c761ec_2016-07-01,2,2,air_37189c92b6c761ec,2016-07-01
air_37189c92b6c761ec_2016-07-02,8,6,air_37189c92b6c761ec,2016-07-02
air_37189c92b6c761ec_2016-07-07,3,8,air_37189c92b6c761ec,2016-07-07
air_37189c92b6c761ec_2016-07-10,18,18,air_37189c92b6c761ec,2016-07-10
air_37189c92b6c761ec_2016-07-15,4,3,air_37189c92b6c761ec,2016-07-15
air_37189c92b6c761ec_2016-07-16,7,3,air_37189c92b6c761ec,2016-07-16
air_37189c92b6c761ec_2016-07-23,8,17,air_37189c92b6c761ec,2016-07-23
air_37189c92b6c761ec_2016-07-24,8,17,air_37189c92b6c761ec,2016-07-24
air_37189c92b6c761ec_2016-07-25,4,0,air_37189c92b6c761ec,2016-07-25
air_37189c92b6c761ec_2016-07-27,6,2,air_37189c92b6c761ec,2016-07-27
air_37189c92b6c761ec_2016-07-29,2,3,air_37189c92b6c761ec,2016-07-29
air_37189c92b6c761ec_2016-07-31,3,4,air_37189c92b6c761ec,2016-07-31
air_37189c92b6c761ec_2016-08-06,4,0,air_37189c92b6c761ec,2016-08-06
air_37189c92b6c761ec_2016-08-07,3,4,air_37189c92b6c761ec,2016-08-07
air_37189c92b6c761ec_2016-08-08,4,8,air_37189c92b6c761ec,2016-08-08
air_37189c92b6c761ec_2016-08-10,7,2,air_37189c92b6c761ec,2016-08-10
air_37189c92b6c761ec_2016-08-11,3,6,air_37189c92b6c761ec,2016-08-11
air_37189c92b6c761ec_2016-08-15,2,10,air_37189c92b6c761ec,2016-08-15
air_37189c92b6c761ec_2016-08-17,2,1,air_37189c92b6c761ec,2016-08-17
air_37189c92b6c761ec_2016-08-19,16,28,air_37189c92b6c761ec,2016-08-19
air_37189c92b6c761ec_2016-08-20,4,0,air_37189c92b6c761ec,2016-08-20
air_37189c92b6c761ec_2016-08-21,2,0,air_37189c92b6c761ec,2016-08-21
air_37189c92b6c761ec_2016-09-02,2,0,air_37189c92b6c761ec,2016-09-02
air_37189c92b6c761ec_2016-09-03,2,1,air_37189c92b6c761ec,2016-09-03
air_37189c92b6c761ec_2016-09-05,2,4,air_37189c92b6c761ec,2016-09-05
air_37189c92b6c761ec_2016-09-10,5,5,air_37189c92b6c761ec,2016-09-10
air_37189c92b6c761ec_2016-09-16,3,0,air_37189c92b6c761ec,2016-09-16
air_37189c92b6c761ec_2016-09-17,2,6,air_37189c92b6c761ec,2016-09-17
air_37189c92b6c761ec_2016-09-21,6,2,air_37189c92b6c761ec,2016-09-21
air_37189c92b6c761ec_2016-09-23,3,0,air_37189c92b6c761ec,2016-09-23
air_37189c92b6c761ec_2016-09-24,4,1,air_37189c92b6c761ec,2016-09-24
air_37189c92b6c761ec_2016-09-25,2,8,air_37189c92b6c761ec,2016-09-25
air_37189c92b6c761ec_2016-10-01,4,3,air_37189c92b6c761ec,2016-10-01
air_37189c92b6c761ec_2016-10-05,3,0,air_37189c92b6c761ec,2016-10-05
air_37189c92b6c761ec_2016-10-08,5,6,air_37189c92b6c761ec,2016-10-08
air_37189c92b6c761ec_2016-10-09,2,4,air_37189c92b6c761ec,2016-10-09
air_37189c92b6c761ec_2016-10-10,5,7,air_37189c92b6c761ec,2016-10-10
air_37189c92b6c761ec_2016-10-13,2,1,air_37189c92b6c761ec,2016-10-13
air_37189c92b6c761ec_2016-10-14,2,0,air_37189c92b6c761ec,2016-10-14
air_37189c92b6c761ec_2016-10-16,2,1,air_37189c92b6c761ec,2016-10-16
air_37189c92b6c761ec_2016-10-19,2,0,air_37189c92b6c761ec,2016-10-19
air_37189c92b6c761ec_2016-10-20,2,1,air_37189c92b6c761ec,2016-10-20
air_37189c92b6c761ec_2016-10-26,2,7,air_37189c92b6c761ec,2016-10-26
air_37189c92b6c761ec_2016-10-28,20,5,air_37189c92b6c761ec,2016-10-28
air_37189c92b6c761ec_2016-10-30,8,4,air_37189c92b6c761ec,2016-10-30
air_37189c92b6c761ec_2016-10-31,3,14,air_37189c92b6c761ec,2016-10-31
air_37189c92b6c761ec_2016-11-04,2,0,air_37189c92b6c761ec,2016-11-04
air_37189c92b6c761ec_2016-11-05,10,38,air_37189c92b6c761ec,2016-11-05
air_37189c92b6c761ec_2016-11-10,8,45,air_37189c92b6c761ec,2016-11-10
air_37189c92b6c761ec_2016-11-11,8,7,air_37189c92b6c761ec,2016-11-11
air_37189c92b6c761ec_2016-11-12,14,16,air_37189c92b6c761ec,2016-11-12
air_37189c92b6c761ec_2016-11-18,10,3,air_37189c92b6c761ec,2016-11-18
air_37189c92b6c761ec_2016-11-20,9,6,air_37189c92b6c761ec,2016-11-20
air_37189c92b6c761ec_2016-11-21,4,0,air_37189c92b6c761ec,2016-11-21
air_37189c92b6c761ec_2016-11-25,12,0,air_37189c92b6c761ec,2016-11-25
air_37189c92b6c761ec_2016-11-26,7,6,air_37189c92b6c761ec,2016-11-26
air_37189c92b6c761ec_2016-12-03,9,13,air_37189c92b6c761ec,2016-12-03
air_37189c92b6c761ec_2016-12-06,3,1,air_37189c92b6c761ec,2016-12-06
air_37189c92b6c761ec_2016-12-09,12,0,air_37189c92b6c761ec,2016-12-09
air_37189c92b6c761ec_2016-12-10,18,28,air_37189c92b6c761ec,2016-12-10
air_37189c92b6c761ec_2016-12-14,6,26,air_37189c92b6c761ec,2016-12-14
air_37189c92b6c761ec_2016-12-15,31,10,air_37189c92b6c761ec,2016-12-15
air_37189c92b6c761ec_2016-12-16,6,8,air_37189c92b6c761ec,2016-12-16
air_37189c92b6c761ec_2016-12-17,8,21,air_37189c92b6c761ec,2016-12-17
air_37189c92b6c761ec_2016-12-21,3,11,air_37189c92b6c761ec,2016-12-21
air_37189c92b6c761ec_2016-12-22,23,61,air_37189c92b6c761ec,2016-12-22
air_37189c92b6c761ec_2016-12-23,9,21,air_37189c92b6c761ec,2016-12-23
air_37189c92b6c761ec_2016-12-24,14,35,air_37189c92b6c761ec,2016-12-24
air_37189c92b6c761ec_2016-12-25,4,10,air_37189c92b6c761ec,2016-12-25
air_37189c92b6c761ec_2016-12-26,7,15,air_37189c92b6c761ec,2016-12-26
air_37189c92b6c761ec_2016-12-27,8,27,air_37189c92b6c761ec,2016-12-27
air_37189c92b6c761ec_2016-12-28,16,11,air_37189c92b6c761ec,2016-12-28
air_37189c92b6c761ec_2016-12-29,12,7,air_37189c92b6c761ec,2016-12-29
air_37189c92b6c761ec_2016-12-30,14,19,air_37189c92b6c761ec,2016-12-30
air_37189c92b6c761ec_2016-12-31,2,25,air_37189c92b6c761ec,2016-12-31
air_37189c92b6c761ec_2017-01-02,25,9,air_37189c92b6c761ec,2017-01-02
air_37189c92b6c761ec_2017-01-03,4,7,air_37189c92b6c761ec,2017-01-03
air_37189c92b6c761ec_2017-01-06,5,1,air_37189c92b6c761ec,2017-01-06
air_37189c92b6c761ec_2017-01-07,13,48,air_37189c92b6c761ec,2017-01-07
air_37189c92b6c761ec_2017-01-08,2,1,air_37189c92b6c761ec,2017-01-08
air_37189c92b6c761ec_2017-01-11,2,1,air_37189c92b6c761ec,2017-01-11
air_37189c92b6c761ec_2017-01-12,2,6,air_37189c92b6c761ec,2017-01-12
air_37189c92b6c761ec_2017-01-13,3,0,air_37189c92b6c761ec,2017-01-13
air_37189c92b6c761ec_2017-01-14,4,0,air_37189c92b6c761ec,2017-01-14
air_37189c92b6c761ec_2017-01-20,6,15,air_37189c92b6c761ec,2017-01-20
air_37189c92b6c761ec_2017-01-21,14,28,air_37189c92b6c761ec,2017-01-21
air_37189c92b6c761ec_2017-01-27,6,1,air_37189c92b6c761ec,2017-01-27
air_37189c92b6c761ec_2017-01-28,11,35,air_37189c92b6c761ec,2017-01-28
air_37189c92b6c761ec_2017-01-29,6,8,air_37189c92b6c761ec,2017-01-29
air_37189c92b6c761ec_2017-01-30,2,6,air_37189c92b6c761ec,2017-01-30
air_37189c92b6c761ec_2017-02-03,2,3,air_37189c92b6c761ec,2017-02-03
air_37189c92b6c761ec_2017-02-04,5,13,air_37189c92b6c761ec,2017-02-04
air_37189c92b6c761ec_2017-02-10,4,0,air_37189c92b6c761ec,2017-02-10
air_37189c92b6c761ec_2017-02-11,2,0,air_37189c92b6c761ec,2017-02-11
air_37189c92b6c761ec_2017-02-12,4,6,air_37189c92b6c761ec,2017-02-12
air_37189c92b6c761ec_2017-02-15,71,15,air_37189c92b6c761ec,2017-02-15
air_37189c92b6c761ec_2017-02-18,4,3,air_37189c92b6c761ec,2017-02-18
air_37189c92b6c761ec_2017-02-19,4,0,air_37189c92b6c761ec,2017-02-19
air_37189c92b6c761ec_2017-02-20,2,0,air_37189c92b6c761ec,2017-02-20
air_37189c92b6c761ec_2017-02-21,2,13,air_37189c92b6c761ec,2017-02-21
air_37189c92b6c761ec_2017-02-23,6,4,air_37189c92b6c761ec,2017-02-23
air_37189c92b6c761ec_2017-02-25,2,1,air_37189c92b6c761ec,2017-02-25
air_37189c92b6c761ec_2017-02-26,9,6,air_37189c92b6c761ec,2017-02-26
air_37189c92b6c761ec_2017-03-04,10,12,air_37189c92b6c761ec,2017-03-04
air_37189c92b6c761ec_2017-03-06,2,0,air_37189c92b6c761ec,2017-03-06
air_37189c92b6c761ec_2017-03-10,8,11,air_37189c92b6c761ec,2017-03-10
air_37189c92b6c761ec_2017-03-11,10,16,air_37189c92b6c761ec,2017-03-11
air_37189c92b6c761ec_2017-03-13,8,13,air_37189c92b6c761ec,2017-03-13
air_37189c92b6c761ec_2017-03-17,10,11,air_37189c92b6c761ec,2017-03-17
air_37189c92b6c761ec_2017-03-18,31,21,air_37189c92b6c761ec,2017-03-18
air_37189c92b6c761ec_2017-03-19,8,3,air_37189c92b6c761ec,2017-03-19
air_37189c92b6c761ec_2017-03-20,6,5,air_37189c92b6c761ec,2017-03-20
air_37189c92b6c761ec_2017-03-21,2,5,air_37189c92b6c761ec,2017-03-21
air_37189c92b6c761ec_2017-03-24,8,19,air_37189c92b6c761ec,2017-03-24
air_37189c92b6c761ec_2017-03-25,18,29,air_37189c92b6c761ec,2017-03-25
air_37189c92b6c761ec_2017-03-28,2,0,air_37189c92b6c761ec,2017-03-28
air_37189c92b6c761ec_2017-03-31,5,3,air_37189c92b6c761ec,2017-03-31
air_37189c92b6c761ec_2017-04-01,6,23,air_37189c92b6c761ec,2017-04-01
air_37189c92b6c761ec_2017-04-15,20,23,air_37189c92b6c761ec,2017-04-15
air_37189c92b6c761ec_2017-04-17,4,4,air_37189c92b6c761ec,2017-04-17
air_37189c92b6c761ec_2017-04-18,10,5,air_37189c92b6c761ec,2017-04-18
air_37189c92b6c761ec_2017-04-21,36,16,air_37189c92b6c761ec,2017-04-21
air_37189c92b6c761ec_2017-04-22,6,2,air_37189c92b6c761ec,2017-04-22
air_37189c92b6c761ec_2017-04-23,6,5,air_37189c92b6c761ec,2017-04-23
air_37189c92b6c761ec_2017-04-27,4,32,air_37189c92b6c761ec,2017-04-27
air_37189c92b6c761ec_2017-05-03,2,12,air_37189c92b6c761ec,2017-05-03
air_375a5241615b5e22_2016-01-02,8,0,air_375a5241615b5e22,2016-01-02
air_375a5241615b5e22_2016-01-16,4,3,air_375a5241615b5e22,2016-01-16
air_375a5241615b5e22_2016-01-29,3,13,air_375a5241615b5e22,2016-01-29
air_375a5241615b5e22_2016-01-30,2,0,air_375a5241615b5e22,2016-01-30
air_375a5241615b5e22_2016-02-22,3,0,air_375a5241615b5e22,2016-02-22
air_375a5241615b5e22_2016-03-04,6,3,air_375a5241615b5e22,2016-03-04
air_375a5241615b5e22_2016-04-15,2,2,air_375a5241615b5e22,2016-04-15
air_375a5241615b5e22_2016-04-22,2,0,air_375a5241615b5e22,2016-04-22
air_375a5241615b5e22_2016-04-28,2,16,air_375a5241615b5e22,2016-04-28
air_375a5241615b5e22_2016-05-04,2,14,air_375a5241615b5e22,2016-05-04
air_375a5241615b5e22_2016-06-02,4,6,air_375a5241615b5e22,2016-06-02
air_375a5241615b5e22_2016-06-22,10,9,air_375a5241615b5e22,2016-06-22
air_375a5241615b5e22_2016-07-01,2,8,air_375a5241615b5e22,2016-07-01
air_375a5241615b5e22_2016-07-02,6,6,air_375a5241615b5e22,2016-07-02
air_375a5241615b5e22_2016-07-04,1,2,air_375a5241615b5e22,2016-07-04
air_375a5241615b5e22_2016-07-07,4,3,air_375a5241615b5e22,2016-07-07
air_375a5241615b5e22_2016-07-08,11,27,air_375a5241615b5e22,2016-07-08
air_375a5241615b5e22_2016-07-09,7,50,air_375a5241615b5e22,2016-07-09
air_375a5241615b5e22_2016-07-11,4,9,air_375a5241615b5e22,2016-07-11
air_375a5241615b5e22_2016-07-12,2,1,air_375a5241615b5e22,2016-07-12
air_375a5241615b5e22_2016-07-13,6,49,air_375a5241615b5e22,2016-07-13
air_375a5241615b5e22_2016-07-14,7,14,air_375a5241615b5e22,2016-07-14
air_375a5241615b5e22_2016-07-15,9,19,air_375a5241615b5e22,2016-07-15
air_375a5241615b5e22_2016-07-16,13,18,air_375a5241615b5e22,2016-07-16
air_375a5241615b5e22_2016-07-17,8,28,air_375a5241615b5e22,2016-07-17
air_375a5241615b5e22_2016-07-18,11,17,air_375a5241615b5e22,2016-07-18
air_375a5241615b5e22_2016-07-19,2,2,air_375a5241615b5e22,2016-07-19
air_375a5241615b5e22_2016-07-20,9,27,air_375a5241615b5e22,2016-07-20
air_375a5241615b5e22_2016-07-21,8,30,air_375a5241615b5e22,2016-07-21
air_375a5241615b5e22_2016-08-08,3,0,air_375a5241615b5e22,2016-08-08
air_375a5241615b5e22_2016-08-10,2,2,air_375a5241615b5e22,2016-08-10
air_375a5241615b5e22_2016-10-15,2,0,air_375a5241615b5e22,2016-10-15
air_375a5241615b5e22_2016-10-27,2,7,air_375a5241615b5e22,2016-10-27
air_375a5241615b5e22_2016-10-28,8,31,air_375a5241615b5e22,2016-10-28
air_375a5241615b5e22_2016-10-29,14,35,air_375a5241615b5e22,2016-10-29
air_375a5241615b5e22_2016-11-02,6,16,air_375a5241615b5e22,2016-11-02
air_375a5241615b5e22_2016-11-04,8,25,air_375a5241615b5e22,2016-11-04
air_375a5241615b5e22_2016-11-05,8,21,air_375a5241615b5e22,2016-11-05
air_375a5241615b5e22_2016-11-08,2,5,air_375a5241615b5e22,2016-11-08
air_375a5241615b5e22_2016-11-10,16,14,air_375a5241615b5e22,2016-11-10
air_375a5241615b5e22_2016-11-11,5,3,air_375a5241615b5e22,2016-11-11
air_375a5241615b5e22_2016-11-12,15,46,air_375a5241615b5e22,2016-11-12
air_375a5241615b5e22_2016-11-14,2,2,air_375a5241615b5e22,2016-11-14
