id,visitors,year,month,day,dow,holiday_flg,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_55c3627912b9c849_2017-05-06,20,2017,5,6,5,0,4.0,19.55882353,20.0,38.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-07,20,2017,5,7,6,0,1.0,7.070175439,6.0,20.0,57.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-08,20,2017,5,8,0,0,1.0,7.378787879,6.0,18.0,66.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-09,20,2017,5,9,1,0,2.0,11.23529412,10.0,22.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-10,20,2017,5,10,2,0,2.0,10.95588235,11.0,24.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-11,20,2017,5,11,3,0,2.0,12.60294118,12.0,31.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-12,20,2017,5,12,4,0,3.0,17.44117647,17.0,34.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-13,20,2017,5,13,5,0,4.0,19.55882353,20.0,38.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-14,20,2017,5,14,6,0,1.0,7.070175439,6.0,20.0,57.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-15,20,2017,5,15,0,0,1.0,7.378787879,6.0,18.0,66.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-16,20,2017,5,16,1,0,2.0,11.23529412,10.0,22.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-17,20,2017,5,17,2,0,2.0,10.95588235,11.0,24.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-18,20,2017,5,18,3,0,2.0,12.60294118,12.0,31.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-19,20,2017,5,19,4,0,3.0,17.44117647,17.0,34.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-20,20,2017,5,20,5,0,4.0,19.55882353,20.0,38.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-21,20,2017,5,21,6,0,1.0,7.070175439,6.0,20.0,57.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-22,20,2017,5,22,0,0,1.0,7.378787879,6.0,18.0,66.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-23,20,2017,5,23,1,0,2.0,11.23529412,10.0,22.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-24,20,2017,5,24,2,0,2.0,10.95588235,11.0,24.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-25,20,2017,5,25,3,0,2.0,12.60294118,12.0,31.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-26,20,2017,5,26,4,0,3.0,17.44117647,17.0,34.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-27,20,2017,5,27,5,0,4.0,19.55882353,20.0,38.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-28,20,2017,5,28,6,0,1.0,7.070175439,6.0,20.0,57.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-29,20,2017,5,29,0,0,1.0,7.378787879,6.0,18.0,66.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-30,20,2017,5,30,1,0,2.0,11.23529412,10.0,22.0,68.0,6,1,33.5913576,130.4148783
air_55c3627912b9c849_2017-05-31,20,2017,5,31,2,0,2.0,10.95588235,11.0,24.0,68.0,6,1,33.5913576,130.4148783
air_55e11c33d4758131_2017-04-23,20,2017,4,23,6,0,12.0,28.73170732,26.0,70.0,41.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-24,20,2017,4,24,0,0,2.0,14.47619048,13.0,48.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-25,20,2017,4,25,1,0,4.0,16.57142857,16.0,40.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-26,20,2017,4,26,2,0,3.0,16.71428571,16.0,43.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-27,20,2017,4,27,3,0,2.0,15.85714286,14.0,39.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-28,20,2017,4,28,4,0,16.0,31.76744186,33.0,51.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-29,20,2017,4,29,5,1,16.0,42.79069767,43.0,66.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-04-30,20,2017,4,30,6,0,12.0,28.73170732,26.0,70.0,41.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-01,20,2017,5,1,0,0,2.0,14.47619048,13.0,48.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-02,20,2017,5,2,1,0,4.0,16.57142857,16.0,40.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-03,20,2017,5,3,2,1,3.0,16.71428571,16.0,43.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-04,20,2017,5,4,3,1,2.0,15.85714286,14.0,39.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-05,20,2017,5,5,4,1,16.0,31.76744186,33.0,51.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-06,20,2017,5,6,5,0,16.0,42.79069767,43.0,66.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-07,20,2017,5,7,6,0,12.0,28.73170732,26.0,70.0,41.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-08,20,2017,5,8,0,0,2.0,14.47619048,13.0,48.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-09,20,2017,5,9,1,0,4.0,16.57142857,16.0,40.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-10,20,2017,5,10,2,0,3.0,16.71428571,16.0,43.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-11,20,2017,5,11,3,0,2.0,15.85714286,14.0,39.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-12,20,2017,5,12,4,0,16.0,31.76744186,33.0,51.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-13,20,2017,5,13,5,0,16.0,42.79069767,43.0,66.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-14,20,2017,5,14,6,0,12.0,28.73170732,26.0,70.0,41.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-15,20,2017,5,15,0,0,2.0,14.47619048,13.0,48.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-16,20,2017,5,16,1,0,4.0,16.57142857,16.0,40.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-17,20,2017,5,17,2,0,3.0,16.71428571,16.0,43.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-18,20,2017,5,18,3,0,2.0,15.85714286,14.0,39.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-19,20,2017,5,19,4,0,16.0,31.76744186,33.0,51.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-20,20,2017,5,20,5,0,16.0,42.79069767,43.0,66.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-21,20,2017,5,21,6,0,12.0,28.73170732,26.0,70.0,41.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-22,20,2017,5,22,0,0,2.0,14.47619048,13.0,48.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-23,20,2017,5,23,1,0,4.0,16.57142857,16.0,40.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-24,20,2017,5,24,2,0,3.0,16.71428571,16.0,43.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-25,20,2017,5,25,3,0,2.0,15.85714286,14.0,39.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-26,20,2017,5,26,4,0,16.0,31.76744186,33.0,51.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-27,20,2017,5,27,5,0,16.0,42.79069767,43.0,66.0,43.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-28,20,2017,5,28,6,0,12.0,28.73170732,26.0,70.0,41.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-29,20,2017,5,29,0,0,2.0,14.47619048,13.0,48.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-30,20,2017,5,30,1,0,4.0,16.57142857,16.0,40.0,42.0,8,86,35.7261178,139.71660490000002
air_55e11c33d4758131_2017-05-31,20,2017,5,31,2,0,3.0,16.71428571,16.0,43.0,42.0,8,86,35.7261178,139.71660490000002
air_56cd12f31a0afc04_2017-04-23,20,2017,4,23,6,0,11.0,21.97560976,22.0,33.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-24,20,2017,4,24,0,0,8.0,20.07317073,20.0,37.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-25,20,2017,4,25,1,0,7.0,25.80487805,26.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-26,20,2017,4,26,2,0,20.0,31.63414634,31.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-27,20,2017,4,27,3,0,17.0,30.97619048,31.0,47.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-28,20,2017,4,28,4,0,23.0,37.06976744,37.0,51.0,43.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-29,20,2017,4,29,5,1,18.0,40.4047619,41.0,60.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-04-30,20,2017,4,30,6,0,11.0,21.97560976,22.0,33.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-01,20,2017,5,1,0,0,8.0,20.07317073,20.0,37.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-02,20,2017,5,2,1,0,7.0,25.80487805,26.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-03,20,2017,5,3,2,1,20.0,31.63414634,31.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-04,20,2017,5,4,3,1,17.0,30.97619048,31.0,47.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-05,20,2017,5,5,4,1,23.0,37.06976744,37.0,51.0,43.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-06,20,2017,5,6,5,0,18.0,40.4047619,41.0,60.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-07,20,2017,5,7,6,0,11.0,21.97560976,22.0,33.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-08,20,2017,5,8,0,0,8.0,20.07317073,20.0,37.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-09,20,2017,5,9,1,0,7.0,25.80487805,26.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-10,20,2017,5,10,2,0,20.0,31.63414634,31.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-11,20,2017,5,11,3,0,17.0,30.97619048,31.0,47.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-12,20,2017,5,12,4,0,23.0,37.06976744,37.0,51.0,43.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-13,20,2017,5,13,5,0,18.0,40.4047619,41.0,60.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-14,20,2017,5,14,6,0,11.0,21.97560976,22.0,33.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-15,20,2017,5,15,0,0,8.0,20.07317073,20.0,37.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-16,20,2017,5,16,1,0,7.0,25.80487805,26.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-17,20,2017,5,17,2,0,20.0,31.63414634,31.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-18,20,2017,5,18,3,0,17.0,30.97619048,31.0,47.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-19,20,2017,5,19,4,0,23.0,37.06976744,37.0,51.0,43.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-20,20,2017,5,20,5,0,18.0,40.4047619,41.0,60.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-21,20,2017,5,21,6,0,11.0,21.97560976,22.0,33.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-22,20,2017,5,22,0,0,8.0,20.07317073,20.0,37.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-23,20,2017,5,23,1,0,7.0,25.80487805,26.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-24,20,2017,5,24,2,0,20.0,31.63414634,31.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-25,20,2017,5,25,3,0,17.0,30.97619048,31.0,47.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-26,20,2017,5,26,4,0,23.0,37.06976744,37.0,51.0,43.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-27,20,2017,5,27,5,0,18.0,40.4047619,41.0,60.0,42.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-28,20,2017,5,28,6,0,11.0,21.97560976,22.0,33.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-29,20,2017,5,29,0,0,8.0,20.07317073,20.0,37.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-30,20,2017,5,30,1,0,7.0,25.80487805,26.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cd12f31a0afc04_2017-05-31,20,2017,5,31,2,0,20.0,31.63414634,31.0,50.0,41.0,6,46,35.6706505,139.7718614
air_56cebcbd6906e04c_2017-04-23,20,2017,4,23,6,0,2.0,26.9047619,22.5,78.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-24,20,2017,4,24,0,0,1.0,19.65714286,16.0,99.0,35.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-25,20,2017,4,25,1,0,1.0,18.32432432,15.0,63.0,37.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-26,20,2017,4,26,2,0,3.0,17.86111111,14.5,89.0,36.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-27,20,2017,4,27,3,0,2.0,17.65,14.0,71.0,40.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-28,20,2017,4,28,4,0,2.0,34.92857143,33.5,126.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-29,20,2017,4,29,5,1,7.0,32.20930233,24.0,117.0,43.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-04-30,20,2017,4,30,6,0,2.0,26.9047619,22.5,78.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-01,20,2017,5,1,0,0,1.0,19.65714286,16.0,99.0,35.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-02,20,2017,5,2,1,0,1.0,18.32432432,15.0,63.0,37.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-03,20,2017,5,3,2,1,3.0,17.86111111,14.5,89.0,36.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-04,20,2017,5,4,3,1,2.0,17.65,14.0,71.0,40.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-05,20,2017,5,5,4,1,2.0,34.92857143,33.5,126.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-06,20,2017,5,6,5,0,7.0,32.20930233,24.0,117.0,43.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-07,20,2017,5,7,6,0,2.0,26.9047619,22.5,78.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-08,20,2017,5,8,0,0,1.0,19.65714286,16.0,99.0,35.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-09,20,2017,5,9,1,0,1.0,18.32432432,15.0,63.0,37.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-10,20,2017,5,10,2,0,3.0,17.86111111,14.5,89.0,36.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-11,20,2017,5,11,3,0,2.0,17.65,14.0,71.0,40.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-12,20,2017,5,12,4,0,2.0,34.92857143,33.5,126.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-13,20,2017,5,13,5,0,7.0,32.20930233,24.0,117.0,43.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-14,20,2017,5,14,6,0,2.0,26.9047619,22.5,78.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-15,20,2017,5,15,0,0,1.0,19.65714286,16.0,99.0,35.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-16,20,2017,5,16,1,0,1.0,18.32432432,15.0,63.0,37.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-17,20,2017,5,17,2,0,3.0,17.86111111,14.5,89.0,36.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-18,20,2017,5,18,3,0,2.0,17.65,14.0,71.0,40.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-19,20,2017,5,19,4,0,2.0,34.92857143,33.5,126.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-20,20,2017,5,20,5,0,7.0,32.20930233,24.0,117.0,43.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-21,20,2017,5,21,6,0,2.0,26.9047619,22.5,78.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-22,20,2017,5,22,0,0,1.0,19.65714286,16.0,99.0,35.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-23,20,2017,5,23,1,0,1.0,18.32432432,15.0,63.0,37.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-24,20,2017,5,24,2,0,3.0,17.86111111,14.5,89.0,36.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-25,20,2017,5,25,3,0,2.0,17.65,14.0,71.0,40.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-26,20,2017,5,26,4,0,2.0,34.92857143,33.5,126.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-27,20,2017,5,27,5,0,7.0,32.20930233,24.0,117.0,43.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-28,20,2017,5,28,6,0,2.0,26.9047619,22.5,78.0,42.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-29,20,2017,5,29,0,0,1.0,19.65714286,16.0,99.0,35.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-30,20,2017,5,30,1,0,1.0,18.32432432,15.0,63.0,37.0,7,27,34.6951242,135.19785249999998
air_56cebcbd6906e04c_2017-05-31,20,2017,5,31,2,0,3.0,17.86111111,14.5,89.0,36.0,7,27,34.6951242,135.19785249999998
air_56ea46c14b2dd967_2017-04-23,20,2017,4,23,6,0,1.0,39.125,39.5,69.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-24,20,2017,4,24,0,0,5.0,30.05263158,30.0,46.0,38.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-25,20,2017,4,25,1,0,6.0,29.025,28.5,52.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-26,20,2017,4,26,2,0,1.0,32.51219512,35.0,51.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-27,20,2017,4,27,3,0,3.0,26.75,30.5,45.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-28,20,2017,4,28,4,0,14.0,35.29268293,35.0,56.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-29,20,2017,4,29,5,1,5.0,43.31707317,47.0,66.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-04-30,20,2017,4,30,6,0,1.0,39.125,39.5,69.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-01,20,2017,5,1,0,0,5.0,30.05263158,30.0,46.0,38.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-02,20,2017,5,2,1,0,6.0,29.025,28.5,52.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-03,20,2017,5,3,2,1,1.0,32.51219512,35.0,51.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-04,20,2017,5,4,3,1,3.0,26.75,30.5,45.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-05,20,2017,5,5,4,1,14.0,35.29268293,35.0,56.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-06,20,2017,5,6,5,0,5.0,43.31707317,47.0,66.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-07,20,2017,5,7,6,0,1.0,39.125,39.5,69.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-08,20,2017,5,8,0,0,5.0,30.05263158,30.0,46.0,38.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-09,20,2017,5,9,1,0,6.0,29.025,28.5,52.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-10,20,2017,5,10,2,0,1.0,32.51219512,35.0,51.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-11,20,2017,5,11,3,0,3.0,26.75,30.5,45.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-12,20,2017,5,12,4,0,14.0,35.29268293,35.0,56.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-13,20,2017,5,13,5,0,5.0,43.31707317,47.0,66.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-14,20,2017,5,14,6,0,1.0,39.125,39.5,69.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-15,20,2017,5,15,0,0,5.0,30.05263158,30.0,46.0,38.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-16,20,2017,5,16,1,0,6.0,29.025,28.5,52.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-17,20,2017,5,17,2,0,1.0,32.51219512,35.0,51.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-18,20,2017,5,18,3,0,3.0,26.75,30.5,45.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-19,20,2017,5,19,4,0,14.0,35.29268293,35.0,56.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-20,20,2017,5,20,5,0,5.0,43.31707317,47.0,66.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-21,20,2017,5,21,6,0,1.0,39.125,39.5,69.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-22,20,2017,5,22,0,0,5.0,30.05263158,30.0,46.0,38.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-23,20,2017,5,23,1,0,6.0,29.025,28.5,52.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-24,20,2017,5,24,2,0,1.0,32.51219512,35.0,51.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-25,20,2017,5,25,3,0,3.0,26.75,30.5,45.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-26,20,2017,5,26,4,0,14.0,35.29268293,35.0,56.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-27,20,2017,5,27,5,0,5.0,43.31707317,47.0,66.0,41.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-28,20,2017,5,28,6,0,1.0,39.125,39.5,69.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-29,20,2017,5,29,0,0,5.0,30.05263158,30.0,46.0,38.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-30,20,2017,5,30,1,0,6.0,29.025,28.5,52.0,40.0,2,46,35.6706505,139.7718614
air_56ea46c14b2dd967_2017-05-31,20,2017,5,31,2,0,1.0,32.51219512,35.0,51.0,41.0,2,46,35.6706505,139.7718614
air_57013002b912772b_2017-04-23,20,2017,4,23,6,0,1.0,6.452380952,5.0,17.0,42.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-24,20,2017,4,24,0,0,1.0,5.7,4.5,14.0,40.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-25,20,2017,4,25,1,0,1.0,4.138888889,4.0,9.0,36.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-26,20,2017,4,26,2,0,1.0,3.914285714,3.0,27.0,35.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-27,20,2017,4,27,3,0,1.0,3.2758620689999995,2.0,27.0,29.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-28,20,2017,4,28,4,0,1.0,5.3170731710000005,4.0,20.0,41.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-29,20,2017,4,29,5,1,1.0,5.12195122,4.0,16.0,41.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-04-30,20,2017,4,30,6,0,1.0,6.452380952,5.0,17.0,42.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-05-01,20,2017,5,1,0,0,1.0,5.7,4.5,14.0,40.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-05-02,20,2017,5,2,1,0,1.0,4.138888889,4.0,9.0,36.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-05-03,20,2017,5,3,2,1,1.0,3.914285714,3.0,27.0,35.0,4,56,35.546631,139.4386186
air_57013002b912772b_2017-05-04,20,2017,5,4,3,1,1.0,3.2758620689999995,2.0,27.0,29.0,4,56,35.546631,139.4386186
