id,visitors,calendar_date,air_store_id,dow,year,month,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_26c5bbeb7bb82bf1_2017-05-24,20,5/24/2017,air_26c5bbeb7bb82bf1,2,2017,5,9,22.5625,21.5,47,64,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-25,20,5/25/2017,air_26c5bbeb7bb82bf1,3,2017,5,11,23.19047619,22,47,63,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-26,20,5/26/2017,air_26c5bbeb7bb82bf1,4,2017,5,11,23.84848485,22.5,55,66,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-27,20,5/27/2017,air_26c5bbeb7bb82bf1,5,2017,5,12,35.72307692,34,127,65,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-28,20,5/28/2017,air_26c5bbeb7bb82bf1,6,2017,5,18,37.80952381,36,90,63,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-29,20,5/29/2017,air_26c5bbeb7bb82bf1,0,2017,5,14,27.5,29.5,37,4,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-30,20,5/30/2017,air_26c5bbeb7bb82bf1,1,2017,5,1,20.76470588,20,57,51,2,51,35.7528042,139.7334805
air_26c5bbeb7bb82bf1_2017-05-31,20,5/31/2017,air_26c5bbeb7bb82bf1,2,2017,5,9,22.5625,21.5,47,64,2,51,35.7528042,139.7334805
air_26f10355d9b4d82a_2017-04-23,20,4/23/2017,air_26f10355d9b4d82a,6,2017,4,9,29.05128205,30,52,39,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-24,20,4/24/2017,air_26f10355d9b4d82a,0,2017,4,,,,,,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-25,20,4/25/2017,air_26f10355d9b4d82a,1,2017,4,6,22.875,21,44,40,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-26,20,4/26/2017,air_26f10355d9b4d82a,2,2017,4,7,26.04878049,25,47,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-27,20,4/27/2017,air_26f10355d9b4d82a,3,2017,4,11,29.29268293,28,67,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-28,20,4/28/2017,air_26f10355d9b4d82a,4,2017,4,9,31.71428571,33,51,42,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-29,20,4/29/2017,air_26f10355d9b4d82a,5,2017,4,7,31.34146341,30,74,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-04-30,20,4/30/2017,air_26f10355d9b4d82a,6,2017,4,9,29.05128205,30,52,39,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-01,20,5/1/2017,air_26f10355d9b4d82a,0,2017,5,,,,,,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-02,20,5/2/2017,air_26f10355d9b4d82a,1,2017,5,6,22.875,21,44,40,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-03,20,5/3/2017,air_26f10355d9b4d82a,2,2017,5,7,26.04878049,25,47,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-04,20,5/4/2017,air_26f10355d9b4d82a,3,2017,5,11,29.29268293,28,67,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-05,20,5/5/2017,air_26f10355d9b4d82a,4,2017,5,9,31.71428571,33,51,42,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-06,20,5/6/2017,air_26f10355d9b4d82a,5,2017,5,7,31.34146341,30,74,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-07,20,5/7/2017,air_26f10355d9b4d82a,6,2017,5,9,29.05128205,30,52,39,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-08,20,5/8/2017,air_26f10355d9b4d82a,0,2017,5,,,,,,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-09,20,5/9/2017,air_26f10355d9b4d82a,1,2017,5,6,22.875,21,44,40,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-10,20,5/10/2017,air_26f10355d9b4d82a,2,2017,5,7,26.04878049,25,47,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-11,20,5/11/2017,air_26f10355d9b4d82a,3,2017,5,11,29.29268293,28,67,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-12,20,5/12/2017,air_26f10355d9b4d82a,4,2017,5,9,31.71428571,33,51,42,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-13,20,5/13/2017,air_26f10355d9b4d82a,5,2017,5,7,31.34146341,30,74,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-14,20,5/14/2017,air_26f10355d9b4d82a,6,2017,5,9,29.05128205,30,52,39,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-15,20,5/15/2017,air_26f10355d9b4d82a,0,2017,5,,,,,,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-16,20,5/16/2017,air_26f10355d9b4d82a,1,2017,5,6,22.875,21,44,40,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-17,20,5/17/2017,air_26f10355d9b4d82a,2,2017,5,7,26.04878049,25,47,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-18,20,5/18/2017,air_26f10355d9b4d82a,3,2017,5,11,29.29268293,28,67,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-19,20,5/19/2017,air_26f10355d9b4d82a,4,2017,5,9,31.71428571,33,51,42,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-20,20,5/20/2017,air_26f10355d9b4d82a,5,2017,5,7,31.34146341,30,74,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-21,20,5/21/2017,air_26f10355d9b4d82a,6,2017,5,9,29.05128205,30,52,39,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-22,20,5/22/2017,air_26f10355d9b4d82a,0,2017,5,,,,,,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-23,20,5/23/2017,air_26f10355d9b4d82a,1,2017,5,6,22.875,21,44,40,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-24,20,5/24/2017,air_26f10355d9b4d82a,2,2017,5,7,26.04878049,25,47,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-25,20,5/25/2017,air_26f10355d9b4d82a,3,2017,5,11,29.29268293,28,67,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-26,20,5/26/2017,air_26f10355d9b4d82a,4,2017,5,9,31.71428571,33,51,42,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-27,20,5/27/2017,air_26f10355d9b4d82a,5,2017,5,7,31.34146341,30,74,41,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-28,20,5/28/2017,air_26f10355d9b4d82a,6,2017,5,9,29.05128205,30,52,39,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-29,20,5/29/2017,air_26f10355d9b4d82a,0,2017,5,,,,,,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-30,20,5/30/2017,air_26f10355d9b4d82a,1,2017,5,6,22.875,21,44,40,11,96,34.6876966,135.4954131
air_26f10355d9b4d82a_2017-05-31,20,5/31/2017,air_26f10355d9b4d82a,2,2017,5,7,26.04878049,25,47,41,11,96,34.6876966,135.4954131
air_275732a5db46f4d3_2017-04-23,20,4/23/2017,air_275732a5db46f4d3,6,2017,4,11,21.42424242,20.5,36,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-24,20,4/24/2017,air_275732a5db46f4d3,0,2017,4,4,13.68656716,13,27,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-25,20,4/25/2017,air_275732a5db46f4d3,1,2017,4,3,14.45454545,15,27,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-26,20,4/26/2017,air_275732a5db46f4d3,2,2017,4,20,20,20,20,1,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-27,20,4/27/2017,air_275732a5db46f4d3,3,2017,4,5,14.13888889,13.5,30,36,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-28,20,4/28/2017,air_275732a5db46f4d3,4,2017,4,1,13.39705882,13,26,68,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-29,20,4/29/2017,air_275732a5db46f4d3,5,2017,4,10,20.62686567,20,38,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-04-30,20,4/30/2017,air_275732a5db46f4d3,6,2017,4,11,21.42424242,20.5,36,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-01,20,5/1/2017,air_275732a5db46f4d3,0,2017,5,4,13.68656716,13,27,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-02,20,5/2/2017,air_275732a5db46f4d3,1,2017,5,3,14.45454545,15,27,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-03,20,5/3/2017,air_275732a5db46f4d3,2,2017,5,20,20,20,20,1,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-04,20,5/4/2017,air_275732a5db46f4d3,3,2017,5,5,14.13888889,13.5,30,36,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-05,20,5/5/2017,air_275732a5db46f4d3,4,2017,5,1,13.39705882,13,26,68,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-06,20,5/6/2017,air_275732a5db46f4d3,5,2017,5,10,20.62686567,20,38,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-07,20,5/7/2017,air_275732a5db46f4d3,6,2017,5,11,21.42424242,20.5,36,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-08,20,5/8/2017,air_275732a5db46f4d3,0,2017,5,4,13.68656716,13,27,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-09,20,5/9/2017,air_275732a5db46f4d3,1,2017,5,3,14.45454545,15,27,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-10,20,5/10/2017,air_275732a5db46f4d3,2,2017,5,20,20,20,20,1,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-11,20,5/11/2017,air_275732a5db46f4d3,3,2017,5,5,14.13888889,13.5,30,36,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-12,20,5/12/2017,air_275732a5db46f4d3,4,2017,5,1,13.39705882,13,26,68,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-13,20,5/13/2017,air_275732a5db46f4d3,5,2017,5,10,20.62686567,20,38,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-14,20,5/14/2017,air_275732a5db46f4d3,6,2017,5,11,21.42424242,20.5,36,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-15,20,5/15/2017,air_275732a5db46f4d3,0,2017,5,4,13.68656716,13,27,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-16,20,5/16/2017,air_275732a5db46f4d3,1,2017,5,3,14.45454545,15,27,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-17,20,5/17/2017,air_275732a5db46f4d3,2,2017,5,20,20,20,20,1,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-18,20,5/18/2017,air_275732a5db46f4d3,3,2017,5,5,14.13888889,13.5,30,36,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-19,20,5/19/2017,air_275732a5db46f4d3,4,2017,5,1,13.39705882,13,26,68,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-20,20,5/20/2017,air_275732a5db46f4d3,5,2017,5,10,20.62686567,20,38,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-21,20,5/21/2017,air_275732a5db46f4d3,6,2017,5,11,21.42424242,20.5,36,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-22,20,5/22/2017,air_275732a5db46f4d3,0,2017,5,4,13.68656716,13,27,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-23,20,5/23/2017,air_275732a5db46f4d3,1,2017,5,3,14.45454545,15,27,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-24,20,5/24/2017,air_275732a5db46f4d3,2,2017,5,20,20,20,20,1,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-25,20,5/25/2017,air_275732a5db46f4d3,3,2017,5,5,14.13888889,13.5,30,36,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-26,20,5/26/2017,air_275732a5db46f4d3,4,2017,5,1,13.39705882,13,26,68,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-27,20,5/27/2017,air_275732a5db46f4d3,5,2017,5,10,20.62686567,20,38,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-28,20,5/28/2017,air_275732a5db46f4d3,6,2017,5,11,21.42424242,20.5,36,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-29,20,5/29/2017,air_275732a5db46f4d3,0,2017,5,4,13.68656716,13,27,67,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-30,20,5/30/2017,air_275732a5db46f4d3,1,2017,5,3,14.45454545,15,27,66,2,68,35.6021252,139.6719581
air_275732a5db46f4d3_2017-05-31,20,5/31/2017,air_275732a5db46f4d3,2,2017,5,20,20,20,20,1,2,68,35.6021252,139.6719581
air_27e991812b0d9c92_2017-04-23,20,4/23/2017,air_27e991812b0d9c92,6,2017,4,1,24,24,58,5,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-24,20,4/24/2017,air_27e991812b0d9c92,0,2017,4,1,23.38095238,22,49,42,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-25,20,4/25/2017,air_27e991812b0d9c92,1,2017,4,13,30.6031746,28,75,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-26,20,4/26/2017,air_27e991812b0d9c92,2,2017,4,5,26.03174603,25,67,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-27,20,4/27/2017,air_27e991812b0d9c92,3,2017,4,13,26.73015873,25,51,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-28,20,4/28/2017,air_27e991812b0d9c92,4,2017,4,14,27.04545455,26,74,66,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-29,20,4/29/2017,air_27e991812b0d9c92,5,2017,4,18,43.49253731,39,182,67,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-04-30,20,4/30/2017,air_27e991812b0d9c92,6,2017,4,1,24,24,58,5,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-01,20,5/1/2017,air_27e991812b0d9c92,0,2017,5,1,23.38095238,22,49,42,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-02,20,5/2/2017,air_27e991812b0d9c92,1,2017,5,13,30.6031746,28,75,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-03,20,5/3/2017,air_27e991812b0d9c92,2,2017,5,5,26.03174603,25,67,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-04,20,5/4/2017,air_27e991812b0d9c92,3,2017,5,13,26.73015873,25,51,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-05,20,5/5/2017,air_27e991812b0d9c92,4,2017,5,14,27.04545455,26,74,66,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-06,20,5/6/2017,air_27e991812b0d9c92,5,2017,5,18,43.49253731,39,182,67,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-07,20,5/7/2017,air_27e991812b0d9c92,6,2017,5,1,24,24,58,5,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-08,20,5/8/2017,air_27e991812b0d9c92,0,2017,5,1,23.38095238,22,49,42,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-09,20,5/9/2017,air_27e991812b0d9c92,1,2017,5,13,30.6031746,28,75,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-10,20,5/10/2017,air_27e991812b0d9c92,2,2017,5,5,26.03174603,25,67,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-11,20,5/11/2017,air_27e991812b0d9c92,3,2017,5,13,26.73015873,25,51,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-12,20,5/12/2017,air_27e991812b0d9c92,4,2017,5,14,27.04545455,26,74,66,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-13,20,5/13/2017,air_27e991812b0d9c92,5,2017,5,18,43.49253731,39,182,67,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-14,20,5/14/2017,air_27e991812b0d9c92,6,2017,5,1,24,24,58,5,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-15,20,5/15/2017,air_27e991812b0d9c92,0,2017,5,1,23.38095238,22,49,42,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-16,20,5/16/2017,air_27e991812b0d9c92,1,2017,5,13,30.6031746,28,75,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-17,20,5/17/2017,air_27e991812b0d9c92,2,2017,5,5,26.03174603,25,67,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-18,20,5/18/2017,air_27e991812b0d9c92,3,2017,5,13,26.73015873,25,51,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-19,20,5/19/2017,air_27e991812b0d9c92,4,2017,5,14,27.04545455,26,74,66,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-20,20,5/20/2017,air_27e991812b0d9c92,5,2017,5,18,43.49253731,39,182,67,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-21,20,5/21/2017,air_27e991812b0d9c92,6,2017,5,1,24,24,58,5,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-22,20,5/22/2017,air_27e991812b0d9c92,0,2017,5,1,23.38095238,22,49,42,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-23,20,5/23/2017,air_27e991812b0d9c92,1,2017,5,13,30.6031746,28,75,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-24,20,5/24/2017,air_27e991812b0d9c92,2,2017,5,5,26.03174603,25,67,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-25,20,5/25/2017,air_27e991812b0d9c92,3,2017,5,13,26.73015873,25,51,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-26,20,5/26/2017,air_27e991812b0d9c92,4,2017,5,14,27.04545455,26,74,66,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-27,20,5/27/2017,air_27e991812b0d9c92,5,2017,5,18,43.49253731,39,182,67,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-28,20,5/28/2017,air_27e991812b0d9c92,6,2017,5,1,24,24,58,5,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-29,20,5/29/2017,air_27e991812b0d9c92,0,2017,5,1,23.38095238,22,49,42,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-30,20,5/30/2017,air_27e991812b0d9c92,1,2017,5,13,30.6031746,28,75,63,2,0,33.5892157,130.3928134
air_27e991812b0d9c92_2017-05-31,20,5/31/2017,air_27e991812b0d9c92,2,2017,5,5,26.03174603,25,67,63,2,0,33.5892157,130.3928134
air_28064154614b2e6c_2017-04-23,20,4/23/2017,air_28064154614b2e6c,6,2017,4,2,17.57142857,17.5,44,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-24,20,4/24/2017,air_28064154614b2e6c,0,2017,4,2,13.7804878,14,28,41,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-25,20,4/25/2017,air_28064154614b2e6c,1,2017,4,2,16.66666667,15,41,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-26,20,4/26/2017,air_28064154614b2e6c,2,2017,4,3,22.19047619,21,48,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-27,20,4/27/2017,air_28064154614b2e6c,3,2017,4,3,23.02380952,23,47,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-28,20,4/28/2017,air_28064154614b2e6c,4,2017,4,5,26.62790698,27,45,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-29,20,4/29/2017,air_28064154614b2e6c,5,2017,4,4,27.55813953,28,65,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-04-30,20,4/30/2017,air_28064154614b2e6c,6,2017,4,2,17.57142857,17.5,44,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-01,20,5/1/2017,air_28064154614b2e6c,0,2017,5,2,13.7804878,14,28,41,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-02,20,5/2/2017,air_28064154614b2e6c,1,2017,5,2,16.66666667,15,41,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-03,20,5/3/2017,air_28064154614b2e6c,2,2017,5,3,22.19047619,21,48,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-04,20,5/4/2017,air_28064154614b2e6c,3,2017,5,3,23.02380952,23,47,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-05,20,5/5/2017,air_28064154614b2e6c,4,2017,5,5,26.62790698,27,45,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-06,20,5/6/2017,air_28064154614b2e6c,5,2017,5,4,27.55813953,28,65,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-07,20,5/7/2017,air_28064154614b2e6c,6,2017,5,2,17.57142857,17.5,44,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-08,20,5/8/2017,air_28064154614b2e6c,0,2017,5,2,13.7804878,14,28,41,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-09,20,5/9/2017,air_28064154614b2e6c,1,2017,5,2,16.66666667,15,41,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-10,20,5/10/2017,air_28064154614b2e6c,2,2017,5,3,22.19047619,21,48,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-11,20,5/11/2017,air_28064154614b2e6c,3,2017,5,3,23.02380952,23,47,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-12,20,5/12/2017,air_28064154614b2e6c,4,2017,5,5,26.62790698,27,45,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-13,20,5/13/2017,air_28064154614b2e6c,5,2017,5,4,27.55813953,28,65,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-14,20,5/14/2017,air_28064154614b2e6c,6,2017,5,2,17.57142857,17.5,44,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-15,20,5/15/2017,air_28064154614b2e6c,0,2017,5,2,13.7804878,14,28,41,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-16,20,5/16/2017,air_28064154614b2e6c,1,2017,5,2,16.66666667,15,41,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-17,20,5/17/2017,air_28064154614b2e6c,2,2017,5,3,22.19047619,21,48,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-18,20,5/18/2017,air_28064154614b2e6c,3,2017,5,3,23.02380952,23,47,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-19,20,5/19/2017,air_28064154614b2e6c,4,2017,5,5,26.62790698,27,45,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-20,20,5/20/2017,air_28064154614b2e6c,5,2017,5,4,27.55813953,28,65,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-21,20,5/21/2017,air_28064154614b2e6c,6,2017,5,2,17.57142857,17.5,44,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-22,20,5/22/2017,air_28064154614b2e6c,0,2017,5,2,13.7804878,14,28,41,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-23,20,5/23/2017,air_28064154614b2e6c,1,2017,5,2,16.66666667,15,41,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-24,20,5/24/2017,air_28064154614b2e6c,2,2017,5,3,22.19047619,21,48,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-25,20,5/25/2017,air_28064154614b2e6c,3,2017,5,3,23.02380952,23,47,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-26,20,5/26/2017,air_28064154614b2e6c,4,2017,5,5,26.62790698,27,45,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-27,20,5/27/2017,air_28064154614b2e6c,5,2017,5,4,27.55813953,28,65,43,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-28,20,5/28/2017,air_28064154614b2e6c,6,2017,5,2,17.57142857,17.5,44,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-29,20,5/29/2017,air_28064154614b2e6c,0,2017,5,2,13.7804878,14,28,41,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-30,20,5/30/2017,air_28064154614b2e6c,1,2017,5,2,16.66666667,15,41,42,7,77,35.6938401,139.7035494
air_28064154614b2e6c_2017-05-31,20,5/31/2017,air_28064154614b2e6c,2,2017,5,3,22.19047619,21,48,42,7,77,35.6938401,139.7035494
air_287d2de7d3c93406_2017-04-23,20,4/23/2017,air_287d2de7d3c93406,6,2017,4,11,36.34328358,35,79,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-24,20,4/24/2017,air_287d2de7d3c93406,0,2017,4,1,14.20895522,13,39,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-25,20,4/25/2017,air_287d2de7d3c93406,1,2017,4,1,17.11940299,15,58,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-26,20,4/26/2017,air_287d2de7d3c93406,2,2017,4,2,16.71641791,15,36,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-27,20,4/27/2017,air_287d2de7d3c93406,3,2017,4,4,18.18181818,18,54,66,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-28,20,4/28/2017,air_287d2de7d3c93406,4,2017,4,4,18.13235294,15.5,48,68,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-29,20,4/29/2017,air_287d2de7d3c93406,5,2017,4,18,38.29411765,37,84,68,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-04-30,20,4/30/2017,air_287d2de7d3c93406,6,2017,4,11,36.34328358,35,79,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-05-01,20,5/1/2017,air_287d2de7d3c93406,0,2017,5,1,14.20895522,13,39,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-05-02,20,5/2/2017,air_287d2de7d3c93406,1,2017,5,1,17.11940299,15,58,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-05-03,20,5/3/2017,air_287d2de7d3c93406,2,2017,5,2,16.71641791,15,36,67,1,86,35.7248234,139.7159634
air_287d2de7d3c93406_2017-05-04,20,5/4/2017,air_287d2de7d3c93406,3,2017,5,4,18.18181818,18,54,66,1,86,35.7248234,139.7159634
